"species","n_records","crop","countries","sites","sites2","abundance","temp.p90.kde","temp.p95.kde","temp.p99.kde","temp.max","prec.p01.kde","prec.p05.kde","prec.p10.kde","prec.min"
"Amaranthus hybridus",24,FALSE,7,15,24,0.000551070815582989,29.9480701467922,30.8030654817052,31.8864138870793,30.5,0.100000001,1.58172080418138,4.09555418455994,0.100000001
"Eryngium campestre",45,FALSE,8,25,45,0.00131573819080891,26.7733596729848,27.4428626162014,28.4885378062892,27.20000076,0.300000012,1.97526825620242,4.88216695602566,0.300000012
"Carthamus lanatus",23,FALSE,4,14,23,0.000907509098141625,29.2362821118301,30.1189434341046,31.3630632710624,30.5,0.100000001,1.14633076449323,3.23558037664384,0.100000001
"Berteroa incana",34,FALSE,10,25,34,0.000598206563671291,23.703466096521,25.1238561172984,26.6042173274342,25.70000076,5.71387840032108,20.9343946369929,32.5881221606469,26.30000114
"Silphium perfoliatum",14,FALSE,3,7,14,0.000321250506815532,22.3209062396964,23.1135108389737,24.3375352970079,23.20000076,9.77274671823452,40.0370632011949,65.7381212054132,19.10000038
"Galega officinalis",31,FALSE,7,18,31,0.00221971433053763,25.9152512539847,26.758394459413,28.0765338382863,27.10000038,0.41720226943967,5.57212781410619,11.3378710258854,1.800000072
"Datura stramonium",22,FALSE,8,15,22,0.000358086364292488,25.8983077729164,26.3915299050585,27.2512833149822,25.70000076,0.523335891942678,6.07877123894866,12.3184963790541,3.700000048
"Daucus guttatus",6,FALSE,4,4,6,0.000130225274506605,25.3412047318067,25.7261448198132,26.4511955093097,24.60000038,2.11058561943864,11.0012989388776,18.5752138708998,24.20000076
"Lactuca sativa",12,TRUE,7,11,12,0.000250350918505057,30.9089324392746,31.4293946123595,32.2833765822001,30.5,0.100000001,3.13884856653981,7.18339464582825,0.100000001
"Caprifoliaceae spc",43,FALSE,4,23,43,0.00177415063733395,27.0482397962418,27.586937664164,28.5255080825558,27.20000076,2.799999952,3.1606148918252,6.935890117914,2.799999952
"Atriplex tatarica",11,FALSE,4,7,11,0.000524194379988212,26.9905343077534,27.4304544009993,28.2517465639022,27,13.69999981,2.88334903377634,6.39031220861447,13.69999981
"Xanthium strumarium",49,FALSE,8,34,49,0.00208405395257082,26.5748501187422,27.1074981102151,28.0779546792825,27.20000076,0.101984762779229,4.1200483301821,8.63510202736245,0.699999988
"Quercus coccifera",76,FALSE,9,43,76,0.0047673627213513,26.1605220774832,27.9917657591973,29.5458547579769,29.5,0.962868359154831,7.86574144168827,15.2428339198525,2.100000143
"Cistus monspeliensis",15,FALSE,3,5,15,0.000676522108910927,27.5145225350318,28.4421045480778,29.5867537808566,28.5,0.197707648625806,4.62188353229066,9.68360948872822,2.299999952
"Crepis vesicaria",13,FALSE,6,10,13,0.000381723817239328,18.5849087087765,19.3533354614863,22.3924692196833,22.60000038,2.32260793874188,11.774266526776,19.9833006806658,23.30000114
"Veronica chamaedrys",15,FALSE,6,13,15,0.000399638043257037,15.2905359630849,16.7831446306605,18.180074384799,17.20000076,1.87452087719738,11.3111975079776,20.92810594925,16.39999962
"Rubus sulcatus",46,FALSE,4,19,46,0.000904535046825867,24.8764539230504,25.4185137769466,26.3701511301594,25.70000076,1.02565711758208,7.9833668445421,15.243782291794,10.5
"Laburnum anagyroides",6,FALSE,3,6,6,9.08455634236884e-05,18.3265958106038,18.8255059342938,19.6589952226693,17.80000114,4.37542837565806,16.5753180199955,25.7305777505518,44.40000153
"Eucalyptus camaldulensis",46,FALSE,5,20,46,0.00239255567163985,28.3886494607163,29.5657775092067,30.9292119672952,30.10000038,0,1.70849670187577,4.31463840913328,0
"Crepis sancta",8,FALSE,3,6,8,0.000100429289093242,18.2550079026442,18.6503969937103,19.3768635143522,17.5,17.0781336978797,34.9941081472069,45.267466464176,56.70000076
"Myrtus communis",40,FALSE,6,18,40,0.00320859567574599,29.5145362518033,30.320401767992,31.4373543197407,30.10000038,0.100000001,2.7600219230853,6.37624670687543,0.100000001
"Ligustrum lucidum",13,FALSE,3,10,13,0.000437155736923523,26.4801908439732,27.4020211236287,28.554676016214,27.30000114,1.30529776666339,10.035382325491,20.8995213902585,0.100000001
"Clematis recta",18,FALSE,5,9,18,0.00118595451548527,26.2450109444644,26.7503978920053,27.6584555360996,26.70000076,2.27635258717161,12.2310011864475,21.1162956623126,3.799999952
"Rorippa palustris",13,FALSE,6,11,13,0.000569516661349994,19.8105690680154,20.4931078207577,24.2352807111823,24,5.31004114888163,18.268915727626,27.3996855190252,35
"Asparagus spc",39,FALSE,6,21,39,0.00266926545567313,28.0957265166712,28.536395566257,29.3190070242241,27.39999962,0.100000001,1.77220095364842,4.4968926685319,0.100000001
"Ecballium elaterium",44,FALSE,4,13,44,0.00299393515657889,30.3271215642044,30.9145676711655,31.8785972632715,30.5,0.100000001,0.979263312899062,2.9302792656082,0.100000001
"Vitis cinerea",9,FALSE,3,8,9,0.000122086684136437,25.4232670020758,25.8363778046281,26.5837385598707,24.5,4.900000095,1.70614151850538,4.33962849707414,4.900000095
"Plantago spc",69,FALSE,8,35,69,0.000605756096697379,22.8783806112866,23.6764311553363,25.4292147532747,25.60000038,21.9770555210636,46.9841461301647,61.9602553850132,36.29999924
"Senecio nemorensis",9,FALSE,5,6,9,0.000290514612590909,20.9053492272515,21.3685555547296,22.1897965410111,20.39999962,43.4109251379954,66.1514387704287,78.7263411843658,75.5
"Leontodon saxatilis",20,FALSE,6,13,20,0.000292983962582935,24.1752500358423,24.7592190381131,25.7513087030468,24.70000076,11.4157661412485,29.5099101679296,41.004495749786,44.29999924
"Reseda alba",20,FALSE,4,8,20,0.000562632359769309,25.5391377843975,26.6774855884555,27.8855940260791,26.60000038,1.63783150153976,10.2447790916404,18.5374712819556,3.200000048
"Bituminaria bituminosa",14,FALSE,3,6,14,0.000299106364606171,23.7002708448756,24.725842217076,25.9239176411577,25.10000038,4.900000095,1.9533913558039,4.75979235211293,4.900000095
"Bolboschoenus maritimus",6,FALSE,4,5,6,0.000140701448044275,26.7289281185556,27.1405527500838,27.8943854751378,25.89999962,0,2.42402906893438,5.68407442748555,0
"Helminthotheca echioides",55,FALSE,7,28,55,0.00105259477340428,28.4781662434053,29.0532440124939,29.9974281569261,28.5,0,1.82393762675794,4.56920701118494,0
"Ligustrum japonicum",10,FALSE,4,9,10,0.000238883267056748,27.5402506974639,28.0715242963421,28.9607963523988,27.30000114,0.100000001,2.41946871204523,5.68387478090897,0.100000001
"Scolymus hispanicus",14,FALSE,4,9,14,0.000210771820795043,25.4480099973841,25.9125986256595,26.776740632328,25.39999962,0.600000024,2.17201849855418,5.20068015749756,0.600000024
"Lagerstroemia indica",34,FALSE,4,20,34,0.000749699894249105,26.6440635694734,27.0766188851121,27.851839395596,26.20000076,0,2.56843770922354,5.96807867607865,0
"Ambrosia artemisiifolia",42,FALSE,6,25,42,0.000863335718756525,24.4720199946155,25.0278444094444,26.0520886765608,25.39999962,15.1248900766164,37.0711262254176,49.7687125274447,24.30000114
"Sparganium erectum",8,FALSE,4,5,8,0.000251216030037405,24.5200200746923,25.0149170326194,25.8472251484216,24,52.9946783052047,72.8552814295762,83.3473914844773,83.30000305
"Bougainvillea spectabilis",6,FALSE,2,3,6,0.000148220216826163,25.8039176690976,26.2487073702958,27.0498896292395,25.60000038,0.89229389758359,7.14609610305058,13.3651551614683,24.20000076
"Glaucium flavum",6,FALSE,3,4,6,0.000119330146022019,28.0336698680854,28.451431368823,29.2071928322832,27.20000076,2.299999952,2.32215137091082,5.54359771565031,2.299999952
"Pimpinella saxifraga",6,FALSE,3,5,6,0.000166289923254456,23.0947231618106,23.6994652707515,24.6844666336124,23.20000076,26.4324766479509,46.4094798685903,57.6357149159902,68.30000305
"Chlorophytum spc",7,FALSE,4,4,7,0.000209589567878795,24.1790661731791,24.6756222287069,25.5154044288017,23.80000114,19.938116842131,38.2743004501608,48.2497447148112,55.40000153
"Centaurea calcitrapa",7,FALSE,3,4,7,0.000220478815876737,23.0179893469857,23.4672864961318,24.2925162217914,22.80000114,1.300000072,1.2648003236291,3.44779404648629,1.300000072
"Erucaria hispanica",7,FALSE,1,3,7,0.00070222568473421,25.7445917596997,26.2045123759164,27.0016285696317,25.20000076,2.900000095,1.28539027131706,3.48685688400782,2.900000095
"Echium angustifolium",8,FALSE,1,2,8,0.00093812398864807,25.8768097585581,26.3150642041892,27.0922853327088,25.20000076,2.900000095,1.22086229928099,3.36664028754461,2.900000095
"Eucalyptus gomphocephala",21,FALSE,3,9,21,0.0013924600741536,31.093826798673,31.5449612330021,32.3475280474569,30.5,0.100000001,0.808339691908109,2.58462120475481,0.100000001
"Eucalyptus globulus",24,FALSE,5,12,24,0.000688322520325588,26.5887925886495,29.1335329843979,30.9457154328262,30.10000038,0.588540383390982,6.47433782617351,13.2391709570749,0.300000012
"Brachychiton populneus",18,FALSE,3,7,18,0.000635839911689666,26.2094028238306,26.8225404173822,29.757166685288,30.10000038,2.700000048,2.76517648959214,6.19476521062403,2.700000048
"Tipuana tipu",21,FALSE,4,9,21,0.000762372189487085,25.4113150074472,25.9697223017029,27.318472894941,28.5,0,2.54347220892117,5.82019955916582,0
"Carduus argentatus",9,FALSE,1,1,9,0.000247727282009831,28.913233500337,29.3890690173386,30.2166629743456,28.5,2.299999952,1.02494450789076,2.99792632762595,2.299999952
"Hypericum triquetrifolium",49,FALSE,3,13,49,0.00355667284919231,29.4567143358196,29.8694190191704,30.616296078237,29,0.100000001,0.822846171433069,2.61558611428917,0.100000001
"Carduus pycnocephalus",9,FALSE,1,1,9,0.000148589997398903,28.9309153657111,29.4044487673069,30.2292376028129,28.5,2.299999952,1.01679408661256,2.98242631869797,2.299999952
"Asteraceae spc",22,FALSE,6,15,22,0.000538453901747234,28.2050028083885,28.6591340781581,29.4503603614621,27.5,6.599999905,2.50083745189521,5.82954971182162,6.599999905
"Pistacia terebinthus",9,FALSE,1,2,9,0.000186776893135206,29.1167934618085,29.5679056012277,30.3638172437997,28.5,2.299999952,1.10843321956257,3.15690643158067,2.299999952
"Ononis pubescens",8,FALSE,2,5,8,0.000288469012515147,23.6338939548343,24.0101552970826,24.7090751216864,22.70000076,14.60000038,2.68073078212325,5.9792484279805,14.60000038
"Ptilostemon gnaphaloides",6,FALSE,2,2,6,0.000299734433457909,28.2697925421472,29.0138118086669,30.0295049772441,28.5,1.100000024,0.944197791085855,2.84233184306196,1.100000024
"Ammi majus",13,FALSE,6,11,13,0.000538391379469979,28.5672996954751,29.1551711332974,30.0912612176046,28.5,0.100000001,1.43496692590505,3.83381522316065,0.100000001
"Campsis radicans",22,FALSE,5,9,22,0.000343027870092419,29.2665196440626,30.0239722539482,31.056801600346,29.70000076,0,1.67935826665171,4.28417612905751,0
"Thymbra capitata",19,FALSE,3,11,19,0.000856704749129901,29.4264581115717,30.2982401949023,31.4317446778602,30.10000038,1.100000024,0.886161514660627,2.73207273553542,1.100000024
"Portulaca grandiflora",17,FALSE,3,10,17,0.000441346637395424,30.8185953691159,31.283641413877,32.1084758142185,30.5,0.400000006,1.83230507328116,4.63765364362983,0.400000006
"Lycium chinense",24,FALSE,7,17,24,0.00040914188281608,27.3429255445247,28.2122928403711,30.5415465968282,30.5,0.361540653968547,5.35328523829858,11.0011518210076,4.300000191
"Rosa dumalis",7,FALSE,3,5,7,6.46476767081564e-05,20.7645336001246,21.1976967445277,21.9762366552371,20.10000038,12.5586838745506,28.6961706061804,38.0736599245417,56.20000076
"Brassica spc",32,FALSE,2,19,32,0.000210350593102017,17.9243997531733,18.5926873305968,19.6912674507118,19.10000038,0.802099689821278,6.76537636191603,12.6548411986676,15.80000019
"Brassicaceae spc",10,FALSE,2,4,10,0.000298010961601051,27.2516597380317,27.8403685689784,28.7742140611727,27.20000076,0.0961470123060794,4.1390655365727,8.73473046304028,0.300000012
"Barbarea vulgaris",51,FALSE,13,34,51,0.0022917573048817,16.9581969541154,18.4626094786172,20.7181662285027,20.30000114,10,3.24544147377496,7.08540811827249,10
"Viburnum lantana",11,FALSE,4,10,11,0.000214096453415442,21.6901922814825,23.0319008566751,24.3511620771467,23.30000114,10.2989018063599,30.5200902899573,44.7189832139578,29.89999962
"Verbascum chaixii",13,FALSE,5,10,13,0.00017721428525116,23.709015126124,24.4332863456511,25.5778180357645,24.60000038,3.54016436687942,18.3938250813982,33.7035643915813,14.5
"Paeonia lactiflora",10,FALSE,5,9,10,0.000288082859738417,18.6931196524322,19.4515068444137,20.9084144799826,20.20000076,13.60000038,3.55062798854221,7.56317594743874,13.60000038
"Fragaria virginiana",21,TRUE,7,14,21,0.00056858747349954,20.7817107893246,22.1296106424143,24.9789155715315,24.5,0.458096904121376,5.51143696246585,10.7853772660771,4.900000095
"Lamium maculatum",6,FALSE,3,5,6,0.000141525123587507,20.8998351254188,21.4577301339267,22.345072432519,20.60000038,13.5418338376774,33.3518371328195,46.1647410167206,52.29999924
"Sorbus bristoliensis",16,FALSE,6,13,16,0.00030955110538068,19.0654581867261,19.7409436004924,20.7380493536283,19.20000076,0.36880916806683,5.14350572221881,10.1553590747537,17.70000076
"Potentilla argentea",13,FALSE,5,8,13,0.000216584700691143,21.7862092095459,22.591615051957,23.6536072463618,22.20000076,16.6615900428818,35.3127458742556,46.3366629201809,55.20000076
"Fragaria vesca",12,TRUE,3,11,12,0.00026776875158703,16.9708605532362,17.4844286438532,23.4962750558121,23.70000076,2.93932783866422,13.3561346870006,21.8031559181109,31.89999962
"Lepidium draba",11,FALSE,3,8,11,0.000175204115999432,18.5429759930892,18.9351600230329,19.6611422650328,17.89999962,0.605737976938519,6.07738294166519,11.6660025404934,22.89999962
"Chaerophyllum aromaticum",6,FALSE,3,4,6,0.000256652445316601,20.7707828592203,21.2971315421712,22.1884049574179,20.60000038,7.4947976551854,22.3663607367014,32.2974029661593,49.79999924
"Papaver somniferum",49,FALSE,10,32,49,0.00270319208441007,21.726776895165,22.3328625731436,23.3242319347813,22,5.28384102868036,18.2104913889988,27.1633524236745,21.30000114
"Camelina microcarpa",6,FALSE,3,5,6,0.00015877274817703,21.3859635415482,21.8703697405094,22.6903190840856,20.80000114,13.4335007896396,31.975142666132,43.7960911794557,52.70000076
"Rubus caesius",8,FALSE,4,8,8,4.41988038667183e-05,24.7703094982233,25.2283912459625,26.0317950460887,24.30000114,3.05737389914833,14.8590803615811,25.6592770693282,26.5
"Tetradium daniellii",17,FALSE,4,14,17,0.000232917864975427,23.4579955305325,24.2569795343146,25.4292235059416,24.70000076,15.4998158711296,33.9954715602856,44.9013754001195,57.29999924
"Sanguisorba officinalis",15,FALSE,4,8,15,0.000864292718693543,25.0373414185981,25.5294558786127,26.3742352009005,24.70000076,18.3433713158614,35.5363624174953,45.2055363591713,69.59999847
"Pastinaca sativa",9,FALSE,4,6,9,0.000274692103404519,20.2904700746627,21.0591999545481,22.2559824351635,21.10000038,1.85880370280758,10.4794153138141,18.4050084094275,33.20000076
"Tripleurospermum maritimum",80,FALSE,12,55,80,0.00263366208743009,21.5792625736187,22.8978977820993,24.8339309850907,24.39999962,4.34888302424023,19.160147544124,32.0544856194769,15.80000019
"Arctium tomentosum",25,FALSE,7,19,25,0.000268323433479615,21.0965918101653,22.2272508337401,24.6550477868185,24.39999962,9.29786843439271,27.4149170420983,39.9219031759909,40.90000153
"Prunus armeniaca",12,TRUE,3,11,12,0.000524667451317542,18.8298146122683,19.5102096311083,20.487102831973,18.89999962,0.537292416333449,6.06509917158414,12.1907250123417,14.30000019
"Salix myrsinifolia",70,FALSE,8,50,70,0.00516612829220082,14.3663299904403,17.9103629783948,20.475557933743,19.89999962,10,3.25446164960945,7.05346778769107,10
"Pyrus communis",18,TRUE,6,18,18,0.000388520429781917,14.7234025285251,15.2456397200636,16.1158014694935,14.60000038,10.5,3.45293157220107,7.4928663147607,10.5
"Rosaceae spc",34,FALSE,9,31,34,0.000468627915785571,17.9342407439108,18.6281045298213,19.7195264926146,18.60000038,0.78298647330413,6.94957268902921,13.404439676506,13.19999981
"Malus pumila",6,TRUE,4,6,6,4.23557557162034e-05,13.2454184345665,13.8108075698308,14.7729251946001,13.40000057,10.30000019,1.97837486329185,4.7753496825488,10.30000019
"Anemone sylvestris",27,FALSE,6,20,27,0.000600138770647755,16.1325870616867,19.0382246336386,20.7758142296168,19.89999962,10.30000019,2.46287461936907,5.6698206097016,10.30000019
"Anemone nemorosa",29,FALSE,6,21,29,0.00153901221735008,14.0483127161493,18.6463417874086,20.6799012654532,19.89999962,10.30000019,2.74821392759517,6.17134626595898,10.30000019
"Cistus albidus",26,FALSE,3,15,26,0.000984076552426447,22.5846130941954,23.4774328871176,26.3940801703635,26.70000076,2.40580689126564,12.9510002178928,22.4970241061309,0.100000001
"Pyrus cordata",7,FALSE,3,7,7,0.000157189823717927,14.8982978045793,15.3524819379243,16.1467941145068,14.19999981,0.463686903764537,5.69140408820728,11.3978027410047,14.30000019
"Echium plantagineum",72,FALSE,6,27,72,0.00448243375589457,23.6690274618482,24.4811355966599,25.8210957349154,26.5,1.2425774713939,8.85008900013111,16.5068567387114,1.5
"Centaurea jacea",46,FALSE,6,24,46,0.00117250488783693,20.9516503311799,21.6672043891776,22.6997515283418,21.30000114,35.5996217733378,56.5253165531383,67.678904956126,62
"Ficaria verna",20,FALSE,6,18,20,0.00114893327342427,12.7185129317825,13.3600791894518,17.2782126037343,17,10,2.07676615627144,4.94263851470527,10
"Erodium cicutarium",7,FALSE,2,4,7,0.000145305404679428,16.9917472234611,18.397928108217,20.3038315627522,19.60000038,0.963061206826359,7.64844763591589,14.6152593974151,14.10000038
"Rosa multiflora",16,FALSE,4,15,16,0.000499385708159783,20.4916004933174,20.9084660383814,21.6678160940591,20.20000076,0.342954868540783,5.00028851377621,9.86144092497218,20.89999962
"Jasione montana",21,FALSE,5,8,21,0.00105201812754689,24.8879141721933,25.8046182139162,26.9088628982746,25.5,1.11412836025084,8.96397352648226,17.9943617855531,1.5
"Dasiphora fruticosa",24,FALSE,5,18,24,0.000371118414627362,19.6915502850614,20.55216134092,21.8827327329074,21,34.5315712331436,53.8992648652119,64.7878835247493,81.40000153
"Trifolium fragiferum",9,FALSE,7,8,9,0.000227979830043647,25.2381513972506,26.1420012693838,27.4673439906389,26.5,1.07457705539672,8.3461769437674,16.0150503437668,0.5
"Lupinus polyphyllus",14,FALSE,2,11,14,0.0007521020418401,17.7747117949798,18.1929906208014,18.9585404745919,17,1.48020729503958,9.0071255242976,15.8276717158972,26.5
"Thalictrum simplex",17,FALSE,6,14,17,0.000297691145768167,22.7931931439245,23.7103592406213,24.9475917019746,24,5.41245433878193,19.945886728134,30.3549984152969,23.89999962
"Allium cepa",10,TRUE,5,8,10,0.000489357952728701,24.8984251729846,25.4305723800283,26.2925883975954,24.5,4.900000095,3.12095090558247,7.06461083364688,4.900000095
"Papaver orientale",7,FALSE,2,6,7,0.000245841908961104,19.8922553285503,20.304258890169,21.055881015129,19.20000076,1.98649484235765,10.6347375754647,18.2322737142081,35
"Tripolium pannonicum",6,FALSE,4,5,6,0.000225366749446058,18.8780509952728,19.3216990470957,20.1333342507015,18.5,43.6880349399351,64.5693673363096,75.9437521355061,81.40000153
"Syringa oblata",11,FALSE,2,8,11,0.000403176289021738,18.1607137965312,18.5907988693235,19.3682257630824,17.5,13.30000019,3.00633074174133,6.52952002995824,13.30000019
"Bunias orientalis",21,FALSE,7,14,21,0.00126470587166305,18.3513177796141,18.9194880259954,20.0780555747221,19.39999962,0.396616771459376,5.32435512316584,10.5996686645966,14.69999981
"Capsella grandiflora",9,FALSE,6,8,9,0.000462157656884398,19.8979988519853,20.4931138181712,21.7460570708089,21.20000076,1.90331396710486,10.9956007368481,19.8096738845622,19.70000076
"Potentilla erecta",14,FALSE,5,6,14,0.000561405557470013,18.7910489110454,19.2776930008196,20.1896254090999,19.30000114,19.5638220949552,45.8924142567779,59.6250531769078,14.69999981
"Melampyrum nemorosum",7,FALSE,3,5,7,0.000320788236514922,21.0042599360474,21.5798861906905,22.4859820713572,20.80000114,20.1662000172257,39.2738766635969,50.3013903972515,66.80000305
"Anchusa officinalis",8,FALSE,6,6,8,0.000187144723123284,18.8139084351847,19.2342561784173,20.0036198304462,18.10000038,0.729585217379023,6.69133055003914,12.9496574990896,23.70000076
"Anemone ranunculoides",10,FALSE,3,7,10,0.000472370747242772,17.9220580493479,19.6009933747507,20.9051810201899,19.70000076,10,2.16224214503803,5.14482328206868,10
"Spiraea chamaedryfolia",11,FALSE,2,9,11,0.000356369164294955,17.0446245161058,17.4178804287053,18.1139071067114,16,0.0396878356291925,3.73878495823873,7.76536973478575,20.80000114
"Acer platanoides",6,FALSE,2,6,6,0.000148509156627379,12.1845842265898,12.5669150518807,13.2835923388262,11.19999981,15.10000038,1.99796772038595,4.78482645733887,15.10000038
"Gagea minima",6,FALSE,1,5,6,0.000271455233386784,11.2248736360232,11.5918236834499,12.2828677705915,10.30000019,19.10000038,2.83192259692564,6.22785586736122,19.10000038
"Arabidopsis arenosa",7,FALSE,4,5,7,0.000394722692440207,20.0464738022246,20.578692765125,21.4755194625615,19.89999962,0.563882334315404,6.08716064805146,12.035229050261,13.40000057
"Aronia melanocarpa",6,FALSE,3,6,6,0.000105300206415905,16.0393412131358,16.5622432973339,17.4363475831553,15.80000019,1.00835241143806,7.37002233118873,13.3759116597082,20.80000114
"Syringa josikaea",17,FALSE,4,10,17,0.000412854120455036,22.9634882859708,23.9045673695143,25.1240758219113,24.39999962,4.46522479272145,17.6764247429599,27.7290976207477,22.70000076
"Hieracium laevigatum",30,FALSE,6,21,30,0.000595267311109605,20.6826314678842,21.341952004385,22.4091625545655,21.30000114,36.4656710867081,59.9059015702265,73.4786363845455,66.20000458
"Hylotelephium telephium",11,FALSE,4,9,11,0.000372989218343662,19.8118878018718,20.978570236717,22.3476890241812,21.30000114,43.3823787040398,69.626510437992,84.8092739427281,73.30000305
"Viola arvensis",10,FALSE,3,5,10,0.000141096273693523,23.3858149453568,24.3066997297335,25.5656253557477,24.70000076,37.2999252212333,59.4873511307499,72.5227818542584,75.70000458
"Photinia glabra",6,FALSE,1,6,6,0.00010255482862126,16.6341038349794,17.1447052236997,18.0324261381169,16.60000038,5.20156458451418,18.4417675165618,27.8971836219327,38.5
"Quercus pyrenaica",12,FALSE,2,8,12,0.000284932130527266,23.8964368196901,24.6124826636893,25.613769573321,24.30000114,1.67242391711336,11.5216806216785,22.7446003632552,3.400000095
"Quercus petraea",10,FALSE,4,9,10,0.000100075682368073,17.4041094199241,22.1653420707475,24.8147556476369,24,1.43803234084468,9.16675411916672,16.4710520653635,3.400000095
"Diplotaxis erucoides",45,FALSE,4,15,45,0.0025927191473052,28.7726302707824,29.3180289177056,30.2095687614909,28.5,0.100000001,2.14729203448027,5.13129561747136,0.100000001
"Ceanothus thyrsiflorus",7,FALSE,1,5,7,0.000197785869445606,21.4858107672683,21.9705425962262,22.7885381259696,20.89999962,3.53323469369508,14.0222005860853,21.7724495545121,38.5
"Acer campestre",12,FALSE,5,12,12,0.00022226872623569,15.7866819835856,16.3059293241333,17.2489670768205,16,3.76162649205726,15.6356943410602,24.7916687474029,14.10000038
"Carduus tenuiflorus",22,FALSE,3,17,22,0.000369657939881692,22.6588509698801,23.4276485719185,24.9997535099871,25.10000038,2.56087890790192,12.168707492337,20.0450931242161,22
"Hedera hibernica",9,FALSE,3,7,9,0.000321537119819212,24.9104881983968,25.5088330899361,26.4658744062258,24.89999962,1.100000024,3.74731995239281,8.31742441103073,1.100000024
"Sorbus commixta",7,FALSE,2,5,7,0.000132037180237008,19.0613795283028,19.7688325397395,20.7617554450466,19.20000076,2.24076593328997,10.9829631281353,18.1251531332033,33.60000229
"Oenanthe crocata",14,FALSE,3,10,14,0.000889748791340527,19.5541422373786,20.4667555684691,21.7147870122575,20.60000038,4.73564116052851,17.5472362627039,26.7190381506688,15.10000038
"Pyracantha angustifolia",6,FALSE,2,5,6,7.62983937031945e-05,17.3401326552093,17.8073293351932,18.6688205718763,17.20000076,6.1757136577162,20.0161364928485,29.3534062431928,38.5
"Smyrnium olusatrum",7,FALSE,2,4,7,0.000725222739845162,16.5028455894529,17.1490767408725,18.1307415926976,16.60000038,1.75153521356994,9.52107354117942,16.105867687406,38.5
"Sorbus graeca",25,FALSE,4,15,25,0.0014771815208564,19.8924298126373,20.9393038911085,22.807611099874,22.20000076,5.02671450965861,20.520173225833,33.2957696301461,18.10000038
"Trifolium ochroleucon",9,FALSE,4,6,9,0.000352112800022468,22.9309307830561,23.3996663425565,24.2219764571682,22.39999962,12.731885597832,29.3814478025634,39.0543949215897,35.20000076
"Sonchus asper",27,FALSE,5,18,27,0.000386415345774322,25.136356253476,27.0155293996078,28.4736235291768,27.5,2.03868003123316,11.5353183055323,20.3513046042333,6.700000286
"Quercus suber",20,FALSE,3,11,20,0.00114680924642566,25.7557158140835,26.3270942752237,27.2251265416543,25.5,0.248681152059,4.85684841440414,10.0817676242844,1.5
"Quercus cerris",6,FALSE,3,6,6,0.000440107067807626,16.0066413940614,16.673414516514,20.549939227321,20.10000038,9.84101158540048,26.7469220984555,37.1436235087564,26.89999962
"Reseda phyteuma",17,FALSE,3,7,17,0.000537716723808395,26.8883592705017,27.5028777488904,28.4529450389009,27.20000076,0.55828064454647,6.30615661460911,12.8345304125258,2.299999952
"Quercus suber x Quercus trojana",16,FALSE,3,10,16,0.000594225165052292,25.9885477923171,26.4972545544561,27.3395916229618,25.5,0.0166354237990138,3.81277370345754,8.23146147703625,1.5
"Pyracantha coccinea",9,FALSE,5,8,9,0.000210637361981936,19.2540832247644,19.7951121205273,20.7211401127558,19.39999962,6.91620519802526,20.9911578196191,30.3412044876277,50.79999924
"Beta vulgaris",7,TRUE,4,6,7,0.000427631975008769,26.8839434156489,27.299856157818,28.0473124207827,26,0,2.33797447910083,5.4579970845308,0
"Tilia americana x Tilia x moltkei",13,FALSE,3,8,13,0.000117725465944201,21.3708199634279,21.875154165369,22.7306981659924,21.10000038,4.59006231304935,16.9915293111855,26.1151482337065,40.90000153
"Erica arborea",7,FALSE,3,5,7,0.000553366970553517,19.7691332004638,20.2285077744083,21.0244108105219,19.20000076,16.9339623220907,33.6282491350807,42.9245521603258,62.70000076
"Carlina vulgaris",21,FALSE,4,11,21,0.00188113112688723,28.502027963857,28.9378342129812,29.7139565560169,27.80000114,0,0.890983837061985,2.75748622801639,0
"Crepis bursifolia",30,FALSE,5,13,30,0.00103690241274726,26.8529024374447,27.5976188734522,28.8004867398216,27.70000076,0,2.4185269005165,5.71896432144598,0
"Clematis flammula",20,FALSE,4,10,20,0.00151838563946281,26.9768258778269,27.4621519986634,28.3039159716362,26.70000076,3.799999952,3.25054634904679,7.08519077886057,3.799999952
"Daphne gnidium",22,FALSE,3,10,22,0.0017943629745008,27.1586595128704,27.6382933087286,28.4969037078427,27.20000076,0.100000001,1.10962284882846,3.19098448006846,0.100000001
"Pulicaria dysenterica",16,FALSE,4,9,16,0.000593141668406997,25.6973074344225,26.6418503754023,28.5763880061321,27.80000114,0,1.25339400194172,3.48660614699899,0
"Nymphaea candida",6,FALSE,2,3,6,0.000430917044040717,19.7856778440939,20.3918362326026,21.4723082535019,20.20000076,19.2841100401105,46.5019168809743,64.3969084650325,49.70000076
"Daucus carota",13,TRUE,5,10,13,0.000144685653265651,26.0672708160333,26.5712892998697,27.4509486781405,26.20000076,0.5,1.79111880206526,4.49675082875633,0.5
"Hydrangea spc",6,FALSE,4,5,6,0.000290743463843099,23.5693422526148,24.1982574258784,25.1421316031584,23.5,25.0589646508235,43.8733219436173,54.6386066025433,75.59999847
"Pyrus ussuriensis",7,FALSE,2,7,7,8.95623668576718e-05,13.4839641741949,13.8780246598366,14.626270066881,13.10000038,13.19999981,2.06705691320266,4.92216448817386,13.19999981
